date,TCS,INFY,WIPRO,HDFCBANK,ICICIBANK,KOTAKBANK,RELIANCE,ONGC,BPCL,HINDUNILVR,NESTLEIND,BRITANNIA,SUNPHARMA,DRREDDY,CIPLA
2021-10-20,3205.79,1010.18,347.25,2022.66,946.72,4426.95,1747.72,112.49,564.59,2103.49,11735.74,3650.95,476.31,2911.63,514.1
2021-10-21,3210.03,1018.37,349.28,2059.51,969.13,4450.95,1738.9,111.49,566.75,2080.85,11676.13,3636.25,485.04,2928.4,516.71
2021-10-22,3173.48,997.82,342.82,2035.18,947.07,4454.94,1697.34,110.78,558.7,2081.59,11539.7,3639.74,469.65,2882.93,507.64
2021-10-25,3159.16,982.15,332.33,1987.84,945.08,4411.56,1666.23,109.43,562.45,2102.45,11468.45,3569.93,479.41,2937.73,513.64
2021-10-26,3110.97,981.4,328.18,1979.03,950.09,4416.03,1642.54,107.96,553.87,2097.56,11394.98,3583.82,476.3,2906.95,497.58
2021-10-27,3095.36,985.93,326.08,1967.05,934.49,4418.36,1647.1,109.27,546.14,2090.05,11395.48,3568.31,470.6,2901.49,495.75
2021-10-28,3023.57,987.82,322.15,1960.84,938.84,4347.66,1630.78,108.35,544.31,2077.26,11303.18,3532.2,472.61,2886.11,505.54
2021-10-29,3022.39,994.78,324.35,1980.92,957.48,4430.27,1645.88,110.53,545.19,2062.45,11265.56,3526.13,465.49,2876.22,493.43
2021-11-01,3129.54,1036.5,335.17,2020.42,979.75,4488.76,1672.66,112.41,559.13,2101.32,11351.71,3554.86,475.72,2953.55,504.62
2021-11-02,3176.75,1044.13,340.14,2068.02,997.32,4571.71,1687.84,115.31,567.18,2146.64,11528.81,3605.34,485.18,2996.91,515.34
2021-11-03,3071.31,1019.32,328.43,2009.09,966.56,4440.45,1654.82,110.89,551.35,2138.32,11417.42,3591.33,483.81,2989.73,519.69
2021-11-04,3054.0,1007.81,328.58,2021.52,978.06,4536.97,1668.35,112.45,546.61,2171.96,11502.08,3646.22,484.57,2983.12,514.25
2021-11-05,3035.84,989.48,323.19,2059.4,999.76,4646.61,1693.86,116.51,548.92,2157.27,11523.37,3611.18,480.83,3005.96,513.71
2021-11-08,3039.12,983.03,316.21,2021.82,982.79,4593.67,1646.32,112.67,532.45,2142.36,11414.27,3530.34,466.72,2972.46,498.15
2021-11-09,3075.99,996.07,319.77,2013.1,985.84,4622.89,1656.44,115.6,540.79,2170.37,11515.25,3582.92,465.35,2967.04,500.49
2021-11-10,3091.24,1005.2,325.01,1985.36,964.68,4568.7,1644.88,119.61,544.31,2166.09,11469.59,3569.42,462.29,2945.34,500.42
2021-11-11,3082.57,1017.62,329.62,2003.64,954.52,4577.86,1686.2,124.32,558.48,2207.82,11573.08,3654.9,462.14,2951.25,510.21
2021-11-12,3061.71,1003.8,327.15,1986.59,954.81,4544.27,1712.98,123.5,569.49,2192.39,11375.49,3603.02,458.54,2918.67,497.73
2021-11-15,3063.33,1014.73,329.94,1997.51,963.51,4560.95,1696.34,120.84,559.53,2182.16,11377.75,3628.03,464.47,2919.57,494.74
2021-11-16,3081.23,1024.87,324.59,1977.23,952.16,4545.68,1662.26,118.68,551.62,2180.97,11311.24,3577.9,455.41,2909.56,490.69
2021-11-17,3053.4,1034.76,322.19,2021.85,959.81,4512.74,1668.15,119.61,556.21,2183.89,11332.16,3554.63,454.42,2925.24,497.31
2021-11-18,3078.91,1038.72,323.34,1995.03,948.02,4351.28,1640.12,117.16,558.02,2180.52,11359.85,3474.86,452.54,2858.8,488.51
2021-11-19,3073.61,1051.63,325.02,2004.58,950.63,4330.9,1634.61,117.68,550.72,2190.72,11398.0,3493.09,458.82,2870.12,490.14
2021-11-22,3042.59,1024.59,317.37,2048.47,972.16,4480.64,1652.74,117.85,550.27,2206.57,11483.51,3521.98,451.75,2917.58,488.09
2021-11-23,3032.05,1023.49,315.7,2049.61,987.0,4498.98,1633.45,116.69,541.96,2226.86,11617.52,3559.54,447.33,2864.35,483.48
2021-11-24,3046.86,1023.32,315.3,2033.67,982.39,4393.56,1600.63,113.47,541.95,2209.94,11555.11,3518.52,451.65,2891.08,489.64
2021-11-25,3030.59,1012.56,312.49,2012.31,980.74,4389.98,1605.8,115.26,552.98,2212.64,11596.12,3528.26,457.6,2900.14,497.12
2021-11-26,3036.11,1007.06,308.29,2004.67,997.31,4406.7,1613.88,116.77,558.85,2246.82,11525.41,3474.01,452.4,2895.26,495.75
2021-11-29,3049.16,1014.6,311.55,1987.2,977.21,4375.07,1602.22,113.79,555.08,2268.42,11610.73,3536.91,458.19,2910.13,494.99
2021-11-30,3094.09,1028.57,318.68,2009.38,1001.05,4437.97,1597.54,116.07,552.88,2299.55,11747.76,3607.6,469.48,2980.22,510.57
2021-12-01,3112.58,1011.7,319.08,1970.72,989.66,4352.06,1564.49,115.62,553.96,2289.64,11730.99,3578.5,467.52,2942.68,513.26
2021-12-02,3104.64,1005.65,318.03,1950.47,985.71,4308.96,1566.9,117.15,554.31,2282.64,11797.99,3558.36,468.75,2958.4,519.92
2021-12-03,3082.99,991.0,314.3,1912.6,977.59,4223.31,1593.14,119.82,566.84,2301.49,11777.94,3575.91,461.76,2980.76,512.18
2021-12-06,3103.91,984.62,315.61,1897.13,960.63,4162.27,1588.47,117.11,562.09,2311.2,12023.76,3632.51,457.68,2956.23,506.06
2021-12-07,3092.23,991.51,315.89,1924.99,966.7,4238.49,1596.49,116.73,568.85,2281.18,11786.93,3597.29,472.08,3013.18,522.14
2021-12-08,3081.33,1014.66,317.95,1966.17,983.02,4286.29,1607.68,117.89,572.76,2301.9,11800.95,3660.14,460.14,2982.24,525.79
2021-12-09,3128.17,1025.31,322.88,2006.01,1016.64,4362.44,1632.6,122.29,577.36,2307.12,12087.35,3717.24,469.08,3047.93,532.35
2021-12-10,3106.93,1037.19,320.21,2012.79,1010.23,4388.19,1621.0,121.8,562.71,2267.72,12001.28,3649.0,479.32,3043.98,526.47
2021-12-13,3109.55,1034.12,316.75,1982.22,989.1,4329.18,1638.79,122.34,575.89,2287.81,12119.38,3615.08,478.26,3031.75,519.25
2021-12-14,3181.39,1068.0,323.12,1996.95,986.58,4323.58,1622.56,122.34,569.69,2315.56,12309.85,3619.27,492.49,3101.73,532.62
2021-12-15,3153.13,1068.34,324.49,1994.85,1006.54,4340.15,1656.89,125.12,580.3,2280.1,12248.3,3576.27,490.11,3092.83,534.47
2021-12-16,3115.5,1055.41,316.68,2018.58,1006.89,4384.95,1672.45,125.23,585.59,2268.23,12385.93,3618.62,488.56,3071.36,527.89
2021-12-17,3104.16,1074.63,313.49,2030.19,1011.92,4398.49,1667.6,125.17,588.2,2291.24,12426.98,3578.22,494.36,3014.87,527.19
2021-12-20,3164.37,1079.37,317.4,2022.94,1026.81,4429.36,1708.39,128.13,607.24,2313.05,12630.55,3577.28,501.66,3032.23,532.2
2021-12-21,3158.9,1066.62,316.05,1985.07,990.36,4374.63,1703.51,127.81,611.21,2292.54,12402.98,3534.87,491.72,2980.98,521.6
2021-12-22,3136.64,1041.25,311.21,1935.55,974.52,4288.85,1703.06,129.26,619.12,2251.97,12428.42,3523.2,484.92,2984.0,517.37
2021-12-23,3065.7,1016.34,309.29,1878.54,948.93,4186.41,1681.84,126.55,604.46,2200.2,12104.37,3450.91,481.99,2962.32,510.88
2021-12-24,3019.67,1002.57,309.45,1886.03,955.88,4221.46,1701.53,128.07,607.55,2179.61,11905.04,3441.43,487.23,2950.76,516.13
2021-12-27,3086.25,1018.68,313.13,1904.7,960.39,4235.89,1713.33,126.34,607.14,2198.13,12038.69,3462.17,503.14,3053.51,527.7
2021-12-28,3050.49,1018.55,308.86,1901.58,957.2,4263.0,1684.3,121.44,587.98,2189.64,11939.58,3483.23,504.55,3041.29,512.99
2021-12-29,3043.31,1028.07,307.83,1906.77,964.01,4239.24,1694.87,124.59,595.44,2177.73,11950.31,3410.86,507.19,3044.7,524.21
2021-12-30,3037.81,1031.37,305.09,1897.02,944.42,4198.91,1674.98,123.6,587.46,2177.12,11924.65,3389.34,503.87,3047.42,524.86
2021-12-31,3035.13,1027.19,304.02,1875.59,932.93,4238.87,1656.2,122.06,574.94,2157.02,11810.05,3382.28,490.2,3020.67,518.49
2022-01-03,2989.87,992.52,295.36,1841.03,947.3,4254.13,1609.62,117.91,557.36,2130.39,11598.79,3314.72,479.22,2948.34,507.61
2022-01-04,3021.08,1009.06,300.41,1843.8,957.08,4281.5,1626.3,118.34,558.9,2136.83,11822.49,3372.93,482.96,2929.62,504.95
2022-01-05,3107.07,1025.65,310.49,1856.05,967.37,4345.09,1638.05,118.42,571.05,2172.42,11953.98,3463.43,493.58,2995.66,516.1
2022-01-06,3131.74,1016.21,309.07,1820.91,970.13,4234.36,1614.22,112.12,561.54,2151.56,12034.98,3429.58,488.41,2997.89,512.81
2022-01-07,3135.21,1004.55,305.48,1791.74,960.56,4206.04,1628.08,112.84,555.8,2151.73,12052.01,3372.93,480.56,3006.12,498.77
2022-01-10,3145.25,992.35,306.28,1842.12,965.12,4252.04,1587.74,110.29,547.14,2167.38,12062.04,3424.97,493.51,3093.62,509.64
2022-01-11,3090.24,975.88,298.36,1835.45,948.29,4218.71,1583.51,109.51,539.87,2182.11,11963.9,3394.14,487.45,3102.44,505.62
2022-01-12,3116.07,981.63,299.5,1830.88,941.43,4239.19,1572.13,110.02,538.17,2174.21,11992.31,3387.01,490.72,3111.35,503.36
2022-01-13,3138.89,992.7,305.25,1867.89,960.45,4254.69,1634.66,111.83,560.75,2209.66,12028.66,3411.89,498.51,3176.77,511.06
2022-01-14,3130.53,967.1,307.74,1828.58,947.15,4191.71,1630.35,111.98,566.79,2197.54,12000.96,3422.98,500.8,3135.43,514.58
2022-01-17,3176.66,988.73,310.71,1841.24,957.27,4175.44,1663.64,113.89,584.13,2214.12,12005.27,3392.19,506.68,3196.81,523.64
2022-01-18,3192.59,989.05,313.3,1882.42,980.85,4275.92,1688.66,113.64,582.89,2231.09,12095.76,3439.05,523.24,3294.94,539.59
2022-01-19,3198.43,982.26,312.97,1858.3,989.72,4299.28,1700.77,115.89,578.52,2234.59,12107.07,3420.17,520.81,3338.2,541.29
2022-01-20,3255.16,988.78,319.63,1874.43,978.93,4269.96,1702.69,117.36,587.69,2227.7,12120.49,3456.03,519.56,3366.22,549.04
2022-01-21,3288.71,991.61,323.76,1872.76,987.35,4289.54,1721.93,117.35,588.96,2249.42,12224.01,3489.97,522.27,3413.61,549.76
2022-01-24,3285.18,999.27,327.73,1867.2,1006.47,4314.06,1719.14,118.14,584.0,2247.45,12218.48,3497.39,520.08,3405.24,547.81
2022-01-25,3241.66,993.75,329.1,1854.93,1006.33,4327.18,1745.72,119.26,579.04,2186.42,12050.62,3467.81,510.56,3387.14,539.34
2022-01-26,3248.06,1002.81,328.17,1864.18,1006.25,4365.24,1751.54,119.88,587.69,2211.44,12006.52,3486.76,511.76,3388.12,551.89
2022-01-27,3265.34,985.67,326.3,1805.74,980.83,4212.92,1706.42,114.1,578.68,2192.49,11952.82,3435.43,496.81,3328.29,550.03
2022-01-28,3284.31,985.63,323.17,1782.01,978.93,4239.03,1703.14,114.88,583.39,2206.08,11927.46,3435.02,490.77,3317.74,546.46
2022-01-31,3356.64,987.85,329.99,1828.28,1008.48,4365.3,1740.72,119.18,594.94,2203.22,12057.77,3413.91,503.76,3413.57,555.71
2022-02-01,3343.12,984.46,328.85,1828.53,1014.56,4366.2,1760.04,120.83,598.31,2231.91,12072.93,3418.23,510.81,3448.09,561.24
2022-02-02,3368.22,981.15,330.1,1825.07,1007.87,4447.08,1750.45,121.87,592.49,2206.23,12021.25,3427.79,513.57,3511.45,578.26
2022-02-03,3381.02,977.27,332.07,1818.68,1016.18,4404.41,1799.39,125.5,603.82,2201.52,12217.72,3444.62,507.94,3551.39,571.33
2022-02-04,3379.36,988.6,331.09,1787.27,1005.84,4337.37,1801.96,124.09,599.77,2156.73,12124.33,3376.08,499.01,3519.64,569.22
2022-02-07,3372.33,990.12,331.53,1759.32,1017.85,4306.72,1817.52,126.02,605.11,2163.82,12193.98,3347.89,500.2,3479.08,565.59
2022-02-08,3319.49,990.75,332.82,1782.78,1038.93,4327.04,1822.66,125.66,603.2,2160.12,12119.9,3378.96,505.14,3453.03,567.47
2022-02-09,3350.26,1008.54,338.26,1845.25,1086.31,4465.87,1840.54,125.79,603.72,2190.6,12368.07,3469.92,524.8,3514.06,583.81
2022-02-10,3387.34,995.98,338.54,1864.37,1100.0,4469.25,1788.95,122.19,593.41,2171.26,12346.28,3452.05,525.5,3475.4,574.87
2022-02-11,3376.51,999.89,339.61,1879.46,1100.61,4466.33,1778.94,122.95,586.6,2185.95,12429.75,3475.19,521.99,3435.71,569.68
2022-02-14,3364.64,973.16,335.81,1884.85,1109.75,4470.83,1773.21,121.33,586.32,2212.46,12591.72,3524.41,518.77,3443.29,560.45
2022-02-15,3356.09,977.56,337.9,1906.52,1121.62,4492.42,1795.73,121.43,585.59,2216.37,12647.85,3504.11,526.26,3470.87,564.36
2022-02-16,3460.2,992.46,345.53,1915.39,1129.58,4515.98,1776.7,119.65,585.14,2255.04,12974.59,3610.32,528.19,3478.24,564.92
2022-02-17,3541.13,1007.65,348.19,1916.5,1145.31,4583.57,1778.63,120.96,580.77,2269.66,13227.75,3618.9,528.13,3473.44,567.33
2022-02-18,3511.37,1004.3,347.73,1953.49,1157.21,4604.86,1789.74,123.7,584.65,2257.48,13101.53,3562.06,531.73,3484.6,569.93
2022-02-21,3482.05,999.38,344.36,1939.88,1168.51,4666.0,1760.52,122.84,568.66,2232.03,13031.78,3541.29,531.43,3479.43,569.53
2022-02-22,3455.98,987.69,336.76,1903.87,1179.89,4622.18,1719.78,120.68,559.09,2211.64,13080.53,3518.08,524.86,3428.15,561.06
2022-02-23,3496.5,993.06,334.23,1905.53,1164.04,4708.79,1694.62,119.12,552.62,2211.27,13015.27,3531.87,531.96,3498.9,569.07
2022-02-24,3452.89,987.62,331.19,1907.77,1181.59,4717.83,1689.15,119.74,542.03,2194.07,13012.38,3486.64,538.21,3494.84,569.49
2022-02-25,3467.87,1005.08,333.58,1945.5,1209.11,4794.05,1684.86,118.15,538.53,2190.79,13052.38,3520.58,542.89,3477.03,573.58
2022-02-28,3425.85,988.64,326.17,1924.78,1215.41,4784.89,1663.66,114.55,531.4,2160.14,12908.86,3464.64,544.66,3453.0,568.27
2022-03-01,3449.07,1015.86,332.74,1945.02,1224.9,4786.99,1662.2,114.26,526.46,2177.05,12883.06,3500.2,554.26,3512.59,579.83
2022-03-02,3427.11,1014.3,334.5,1926.52,1192.76,4746.43,1666.4,112.73,518.26,2145.91,12710.05,3463.21,548.37,3471.73,567.44
2022-03-03,3419.42,1014.68,332.92,1956.26,1213.3,4737.55,1677.14,114.21,523.48,2129.61,12732.87,3429.71,540.91,3430.31,564.97
2022-03-04,3411.56,1008.82,331.57,1922.6,1191.96,4700.62,1661.23,110.72,512.51,2092.18,12610.04,3396.74,526.03,3386.03,548.14
2022-03-07,3481.45,1023.41,333.63,1905.67,1194.14,4688.64,1655.7,112.48,516.05,2105.92,12854.33,3421.85,518.56,3393.07,541.76
2022-03-08,3545.95,1028.4,348.25,1962.08,1207.58,4753.7,1704.77,116.56,532.91,2152.41,13050.44,3510.03,524.68,3438.92,555.05
2022-03-09,3561.25,1040.47,343.47,1974.35,1219.69,4863.63,1674.52,117.6,527.41,2168.56,13218.5,3565.7,528.92,3463.64,554.62
2022-03-10,3562.23,1033.16,342.74,1908.07,1195.99,4765.57,1653.79,116.08,515.82,2183.23,13285.84,3561.83,520.34,3435.18,553.52
2022-03-11,3611.32,1053.03,349.57,1917.22,1181.87,4748.78,1656.34,117.82,520.97,2228.85,13532.75,3634.44,513.98,3432.39,562.14
2022-03-14,3551.95,1057.34,346.94,1919.89,1202.31,4819.53,1679.86,120.42,524.85,2216.69,13441.92,3612.48,514.65,3385.74,557.04
2022-03-15,3560.33,1055.8,349.04,1879.26,1182.11,4757.18,1668.92,119.14,513.88,2205.94,13505.14,3618.88,519.62,3415.53,559.75
2022-03-16,3569.61,1065.68,345.19,1859.33,1197.35,4666.59,1652.48,119.65,517.21,2204.62,13569.93,3563.38,519.68,3404.83,567.71
2022-03-17,3636.5,1078.8,346.25,1856.38,1198.36,4703.16,1632.04,117.42,515.73,2232.57,13578.72,3553.59,543.52,3511.26,577.35
2022-03-18,3678.87,1086.69,352.68,1871.31,1207.44,4725.7,1618.65,119.64,512.39,2207.8,13566.24,3515.19,542.4,3525.65,587.69
2022-03-21,3719.19,1092.03,356.03,1888.9,1192.99,4754.03,1595.04,121.27,508.22,2209.98,13540.01,3508.12,553.96,3611.58,590.74
2022-03-22,3792.75,1121.75,362.5,1920.07,1210.78,4898.48,1601.82,122.77,508.03,2197.91,13719.28,3532.5,563.64,3585.71,586.61
2022-03-23,3815.39,1117.17,365.7,1914.26,1224.66,4970.59,1603.02,123.11,507.31,2204.7,13735.45,3561.61,564.48,3581.55,592.7
2022-03-24,3849.01,1132.81,371.82,1924.34,1234.52,4945.25,1636.17,121.08,513.32,2238.21,13733.71,3584.05,567.26,3603.33,600.07
2022-03-25,3861.08,1111.72,367.44,1936.73,1248.5,5066.37,1668.02,122.32,532.0,2255.67,13647.41,3586.66,552.66,3583.57,600.17
2022-03-28,3814.42,1099.65,363.5,1901.06,1205.05,4957.31,1642.52,119.61,522.8,2265.33,13573.64,3589.91,551.13,3579.42,593.85
2022-03-29,3821.48,1107.71,360.67,1936.87,1243.77,5021.71,1651.79,121.52,527.3,2293.19,13742.81,3579.17,560.13,3592.41,603.53
2022-03-30,3791.7,1099.89,362.68,1946.84,1229.86,4958.1,1641.16,121.27,525.3,2269.15,13549.42,3546.29,553.17,3615.13,609.63
2022-03-31,3881.84,1105.33,363.8,1924.41,1242.56,5053.31,1628.5,119.87,518.6,2233.06,13573.64,3521.74,553.93,3612.51,609.55
2022-04-01,3859.75,1107.22,357.37,1915.08,1243.51,5064.98,1621.41,120.18,512.59,2234.92,13623.03,3514.82,553.2,3603.74,597.95
2022-04-04,3755.94,1095.25,352.14,1923.7,1246.37,4964.85,1595.99,118.82,504.34,2213.01,13538.06,3480.83,549.45,3536.31,603.3
2022-04-05,3737.99,1076.64,346.81,1900.32,1249.88,4950.79,1581.96,115.81,501.98,2189.2,13410.27,3467.66,548.7,3498.48,587.34
2022-04-06,3737.33,1063.18,347.8,1895.41,1249.01,4914.31,1612.51,121.27,515.49,2205.23,13575.9,3478.1,542.54,3468.27,580.17
2022-04-07,3758.85,1062.06,340.59,1901.74,1256.03,5009.34,1609.42,118.98,504.49,2195.04,13569.41,3465.54,541.08,3565.99,571.12
2022-04-08,3807.25,1080.28,338.55,1946.75,1284.05,5128.03,1598.37,120.78,502.32,2234.27,13845.32,3497.18,560.02,3674.1,586.47
2022-04-11,3737.07,1090.03,330.78,1970.8,1279.44,5112.86,1602.1,122.77,498.76,2263.29,14056.21,3511.04,572.42,3690.23,586.49
2022-04-12,3762.08,1085.81,332.86,1978.1,1280.92,5163.8,1603.9,123.23,503.89,2284.69,14156.59,3539.14,578.94,3659.44,578.53
2022-04-13,3761.07,1075.63,334.5,1996.4,1260.35,5116.63,1574.7,120.45,497.36,2274.43,14029.53,3552.82,556.79,3621.83,571.27
2022-04-14,3759.76,1069.7,338.89,1963.86,1243.53,5075.72,1550.08,117.41,485.23,2230.15,13771.26,3499.59,556.49,3581.6,572.55
2022-04-15,3715.15,1046.98,340.37,1933.82,1206.75,4907.29,1558.15,116.47,484.94,2210.15,13808.9,3486.67,567.47,3599.28,581.72
2022-04-18,3755.42,1055.0,341.71,1949.99,1223.89,4931.36,1564.93,118.75,500.63,2249.94,14076.5,3540.7,578.97,3638.57,588.07
2022-04-19,3734.88,1070.38,338.33,1919.77,1232.31,4961.8,1571.86,119.43,497.94,2249.57,14198.63,3561.43,599.36,3667.96,591.21
2022-04-20,3719.73,1055.45,335.63,1920.28,1239.55,5068.48,1584.31,121.95,500.01,2281.74,14516.66,3666.54,595.95,3629.23,585.76
2022-04-21,3743.56,1068.35,339.64,1932.0,1236.52,5092.6,1626.67,126.26,515.4,2324.01,14646.63,3709.43,596.35,3636.0,585.61
2022-04-22,3803.4,1075.54,341.46,1992.09,1261.53,5210.93,1646.29,126.13,527.96,2370.76,14935.57,3784.87,606.83,3669.13,591.48
2022-04-25,3736.7,1063.39,331.54,1984.6,1226.59,5075.48,1630.19,123.57,520.06,2393.29,15042.75,3798.97,599.01,3744.58,590.52
2022-04-26,3822.17,1080.44,332.98,2012.06,1249.54,5110.81,1614.63,122.78,524.61,2365.97,15116.04,3756.92,591.68,3752.09,591.28
2022-04-27,3883.65,1098.23,338.17,2024.82,1265.17,5133.1,1609.44,123.65,526.59,2378.8,15310.41,3787.03,597.33,3754.69,597.87
2022-04-28,3903.28,1112.93,338.59,2021.67,1277.22,5161.11,1596.64,125.14,518.47,2394.64,15322.27,3816.15,586.29,3807.26,601.21
2022-04-29,3887.76,1112.16,339.55,1997.07,1252.66,5126.05,1563.45,122.06,517.39,2359.36,15105.25,3796.41,586.02,3728.41,603.12
2022-05-02,3880.43,1134.28,338.76,2014.78,1265.01,5108.27,1559.57,122.44,516.19,2421.59,15229.7,3859.97,597.13,3801.57,611.13
2022-05-03,3845.49,1121.08,329.82,1971.91,1225.26,5080.81,1545.62,122.13,514.03,2416.7,15287.19,3855.42,591.58,3780.34,594.05
2022-05-04,4001.02,1154.22,342.33,2040.51,1276.08,5239.76,1580.52,122.92,525.7,2471.54,15636.67,3972.85,607.36,3862.48,610.51
2022-05-05,4076.66,1181.25,348.41,2092.66,1355.97,5411.8,1588.2,123.67,532.59,2458.51,15647.29,3975.73,630.65,3973.95,635.99
2022-05-06,3969.6,1170.3,343.21,2086.22,1320.54,5302.12,1554.33,118.38,514.26,2411.14,15613.8,3964.04,634.71,3874.22,624.34
2022-05-09,3976.97,1161.06,341.56,2074.32,1312.5,5372.1,1559.95,119.32,516.77,2424.12,15619.43,3985.39,635.35,3903.75,628.91
2022-05-10,3967.46,1168.69,340.83,2078.78,1307.39,5359.66,1582.28,120.82,523.86,2403.16,15540.46,3946.46,628.45,3887.63,623.57
2022-05-11,3973.99,1171.84,338.3,2067.56,1305.2,5407.94,1583.86,120.0,523.84,2441.81,15705.71,4020.66,638.14,3956.98,633.32
2022-05-12,4005.01,1191.97,338.07,2037.15,1296.73,5376.84,1567.89,120.22,514.24,2426.14,15692.52,3939.36,648.86,3972.66,629.45
2022-05-13,4053.66,1210.84,338.7,2068.63,1319.5,5563.83,1588.66,122.0,515.38,2428.34,15674.48,3978.18,653.6,4071.65,641.98
2022-05-16,3937.48,1201.98,331.14,2065.94,1300.67,5479.7,1584.14,125.15,518.58,2449.96,15648.07,3973.13,641.96,3982.26,626.97
2022-05-17,3904.16,1187.93,327.54,2058.36,1301.45,5471.27,1568.34,121.06,507.0,2411.17,15540.58,3952.57,645.68,4014.29,626.08
2022-05-18,3881.03,1173.92,320.47,2072.1,1306.21,5444.44,1538.95,117.71,500.44,2433.7,15556.94,3896.41,641.98,3980.87,619.74
2022-05-19,3852.92,1170.72,318.71,2067.45,1309.05,5418.84,1528.33,119.0,501.35,2448.29,15700.44,3938.7,649.32,3942.02,622.58
2022-05-20,3846.5,1190.31,322.43,2063.54,1311.52,5413.35,1546.45,118.99,503.74,2442.89,15666.15,3931.22,650.51,3936.19,619.07
2022-05-23,3801.82,1179.97,316.62,2026.84,1295.29,5284.46,1509.25,119.09,499.63,2412.64,15588.91,3881.64,648.34,3912.07,625.45
2022-05-24,3707.78,1146.38,309.14,2008.48,1268.75,5231.91,1483.0,116.52,491.25,2406.02,15336.3,3834.51,634.81,3822.34,610.36
2022-05-25,3759.1,1162.3,314.48,1989.32,1279.05,5103.71,1497.66,118.45,501.52,2447.27,15582.78,3848.02,643.69,3952.89,637.62
2022-05-26,3794.86,1159.42,316.85,1969.66,1283.49,5102.46,1480.79,117.34,494.27,2440.13,15522.44,3824.88,648.06,3982.64,637.64
2022-05-27,3807.01,1170.88,314.95,1981.63,1311.2,5183.45,1486.52,119.04,499.48,2470.0,15422.33,3783.45,659.84,3989.19,642.64
2022-05-30,3792.56,1155.84,314.08,1978.51,1340.83,5189.24,1514.93,121.21,506.47,2489.16,15635.13,3804.5,666.98,4003.7,641.35
2022-05-31,3831.46,1161.93,316.54,1993.25,1354.27,5164.36,1539.67,122.85,517.58,2520.29,15853.02,3845.13,676.84,4094.69,660.7
2022-06-01,3876.81,1170.15,316.35,2045.41,1380.02,5243.06,1514.37,122.11,515.48,2505.14,15879.78,3823.58,699.67,4168.93,670.62
2022-06-02,3836.75,1177.34,313.27,2025.05,1380.13,5154.6,1516.81,124.81,522.33,2521.77,16018.29,3864.73,710.03,4217.3,688.18
2022-06-03,3796.58,1178.24,307.9,2009.31,1324.08,5087.26,1485.44,124.04,514.31,2540.34,15872.08,3883.37,716.81,4291.6,697.87
2022-06-06,3807.11,1174.42,310.49,1969.57,1298.28,4937.31,1464.42,122.89,513.36,2529.4,15844.09,3816.67,709.11,4192.98,687.57
2022-06-07,3838.42,1171.07,310.28,1913.77,1269.54,4811.33,1449.01,119.62,510.9,2515.73,15963.89,3814.3,690.78,4083.26,670.74
2022-06-08,3796.12,1126.48,308.78,1907.99,1270.46,4776.96,1453.18,118.17,510.75,2476.84,16004.23,3771.21,696.88,4047.55,664.6
2022-06-09,3806.54,1137.68,314.2,1927.43,1265.46,4783.23,1495.2,123.05,528.62,2516.25,16221.58,3870.33,699.65,4027.4,668.51
2022-06-10,3769.92,1117.64,308.45,1977.3,1290.41,4881.67,1475.87,119.33,515.13,2543.97,16326.14,3926.56,707.02,4056.61,676.89
2022-06-13,3742.36,1128.49,308.79,1934.82,1257.72,4716.66,1482.95,119.24,508.24,2539.43,16350.13,3853.83,719.52,4106.23,679.95
2022-06-14,3725.94,1107.51,302.54,1952.12,1259.93,4748.03,1438.68,114.36,496.23,2538.6,16437.63,3906.44,712.85,4091.19,673.11
2022-06-15,3826.08,1142.83,311.28,1988.1,1302.84,4867.46,1490.67,115.32,512.83,2564.25,16758.6,4016.89,733.97,4219.7,699.53
2022-06-16,3832.1,1174.39,313.59,2001.25,1322.87,4883.65,1502.47,118.67,518.86,2540.04,16753.64,3975.92,747.05,4262.36,721.47
2022-06-17,3878.63,1198.53,315.86,2039.95,1375.64,4961.77,1548.73,121.37,532.29,2580.53,17108.23,4042.17,754.72,4349.23,728.56
2022-06-20,3808.97,1171.81,307.73,2030.95,1387.33,4903.68,1539.87,118.64,531.16,2554.57,16866.71,3980.5,741.64,4301.92,708.32
2022-06-21,3857.12,1192.96,311.89,2005.64,1396.71,4865.92,1536.2,121.84,533.8,2576.4,17100.35,4007.55,748.92,4348.24,720.89
2022-06-22,3857.04,1212.25,309.16,2041.46,1430.5,4972.87,1563.2,124.1,533.7,2593.78,17170.03,3988.87,744.99,4376.88,715.3
2022-06-23,3745.6,1195.9,308.06,2045.35,1420.15,4932.34,1560.48,124.13,524.99,2545.42,17107.02,3954.25,748.04,4284.47,724.35
2022-06-24,3764.1,1195.94,308.39,2047.9,1404.19,4889.78,1523.03,120.17,514.72,2546.05,16850.44,3911.12,746.48,4293.62,720.74
2022-06-27,3746.99,1185.57,304.8,2043.74,1440.16,4898.79,1516.35,119.65,511.33,2564.96,16715.3,3855.93,753.67,4334.93,721.36
2022-06-28,3770.25,1202.51,307.82,2034.23,1443.97,4876.32,1533.68,123.01,509.11,2571.35,16739.05,3877.26,749.34,4453.23,731.69
2022-06-29,3734.66,1183.13,309.1,2051.31,1481.25,4923.87,1553.71,124.05,510.42,2537.85,16678.68,3841.65,755.54,4444.01,737.17
